project_ID	geocoded	project_title	date_of_effectiveness	actual_start_date	date_of_agreement	donors	iati_donor_codes	donor_iso3	amp_sector_name	donor_iso3	ad_sector_code	ad_sector_name	status	total_c_to_2012	total_d_to_2012	c_2000	c_2001	c_2002	c_2003	c_2004	c_2005	c_2006	c_2007	c_2008	c_2009	c_2010	c_2011	c_2012	c_2013_currentUSD	d_2001	d_2002	d_2003	d_2004	d_2005	d_2006	d_2007	d_2008	d_2009	d_2010	d_2011	d_2012	d_2013_currentUSD
8723851249	1	"Institutional Strengthening and Professional Development Support for the Election commission of Nepal"	2008-08-01	2008-08-01	2008-08-01	"AusAID|Denmark|Department for International Development|European Union|Japan International Cooperation Agency|Norway|United Nations Development Programme"	AU-5|11000|GB-1|42000|JP-8|11000|41114		"CONSTITUTIONAL BODIES"	DAC	151	"Government and civil society general"	On-Going	29200423.05	14964953.54	0	0	0	0	0	0	0	0	2007110.12	109957.16	7975966.23	230000	18877389.54	22740000	0	0	0	0	0	0	0	0	0	9175944.96	976057	4812951.58	117052
8723851251	1	"Enhancing Nepal's Trade Related Capacity"	2006-06-01	2006-06-01	2006-06-01	"United Nations Development Programme"	41114		COMMERCE	DAC	250	"Business and Other Services"	Completed	3757012.23	0	0	0	0	0	0	0	0	0	3265335.01	0	0	350000	141677.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723851362	1	"Strengthening the role of civil society in promoting human rights and democratic reform (CTR 158067)"	2009-01-01	2009-01-01	2009-01-01	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	Completed	300930.66	169328.7	0	0	0	0	0	0	0	0	300930.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169328.7	0	0
8723851363	1	"Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074)"	2010-12-20	2010-12-20	2010-12-20	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	430708.92	217393.29	0	0	0	0	0	0	0	0	0	0	430708.92	0	0	0	0	0	0	0	0	0	0	0	0	0	101979.16	115414.13	126684.927
8723851364	1	"Action for Social Inclusion of Children Affected by Armed Conflict in Nepal (ASIC) - CTR 204215"	2010-01-01	2010-01-01	2010-01-01	"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	633229.85	290690.42	0	0	0	0	0	0	0	0	0	633229.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156984.95	133705.47	41758.417
8723851365	1	"Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908)"	2009-06-01	2009-06-01	2009-06-01	"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	903997.35	572753.26	0	0	0	0	0	0	0	0	0	903997.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415782.69	156970.57	0
8723851367	1	"Janajatis Social and Economic Empowerment Project (JANSEEP) - Nepal (CTR 119627)"	2007-02-01	2007-02-01	2007-02-01	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	1207274.34	767383.19	0	0	0	0	0	0	0	1207274.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581588.54	185794.65	51897.381
8723851368	1	"Empowering Women in the Churia to Improve Their Livelihoods"	2008-01-01	2008-01-01	2008-01-01	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	1266303.57	413958.1	0	0	0	0	0	0	0	0	1266303.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245271.99	168686.11	0
8723851369	1	"Promoting Rights of Human rights defenders in Nepal (CTR 234037)"	2010-12-15	2010-12-15	2010-12-15	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	291355.15	199247.67	0	0	0	0	0	0	0	0	0	0	291355.15	0	0	0	0	0	0	0	0	0	0	0	0	0	123589.4	75658.27	65778.995
8723851380	1	"Prevention of torture in Nepal (CTR 148079)"	2008-12-01	2008-12-01	2008-12-01	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Hold	818401.81	467880.49	0	0	0	0	0	0	0	0	818401.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467880.49	0	0
8723851382	1	"Enabling the effective participation of persons with disabilities and their organisations in the peace-building process in Nepal"	2010-01-01	2010-01-01	2010-01-01	"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	791537.32	631302.68	0	0	0	0	0	0	0	0	0	791537.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222637.44	408665.24	0
8723851383	1	"Community peacebuilding programme through women group empowerment"	2010-01-01	2010-01-01	2010-01-01	"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	791537.32	664025.12	0	0	0	0	0	0	0	0	0	791537.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371140.04	292885.08	0
8723851384	1	"Women and youth as pillars of sustainable peace"	2008-01-01	2008-01-01	2008-01-01	"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	1266303.57	754308.14	0	0	0	0	0	0	0	0	1266303.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504140.62	250167.52	0
8723851385	1	"Sahaastitwa - Strengthening local cultures to build harmony in Nepal"	2010-04-10	2010-04-10	2010-04-10	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	1325428.11	1046419.08	0	0	0	0	0	0	0	0	0	0	1325428.11	0	0	0	0	0	0	0	0	0	0	0	0	0	420244.5	626174.58	0
8723851387	1	"Shubha Yatra: promotion and protection of human rights"	2011-01-01	2011-01-01	2011-01-01	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	876757.06	458279.7	0	0	0	0	0	0	0	0	0	0	876757.06	0	0	0	0	0	0	0	0	0	0	0	0	0	197964.4	260315.3	0
8723851388	1	"Renewable energy project"	2004-08-17	2004-08-17	2004-08-17	"European Union"	42000		"ALTERNATE ENERGY"	DAC	230	"Energy Generation and Supply"	On-Going	26732724.85	2684091.43	0	0	0	0	26732724.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2684091.43	0	0
8723851389	1	"Community based land and forest management in the Sagarmatha National Park"	2009-07-20	2009-07-20	2009-07-20	"European Union"	42000		"ENVIRONMENTSCIENCE & TECHNOLOGY"	DAC	410	"General Environmental Protection"	On-Going	784679.8	215450.37	0	0	0	0	0	0	0	0	0	784679.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215450.37	0
8723851390	1	"State and non-state partnerships for inclusive justice (CTR - 250699)"	2011-04-01	2011-04-01	2011-04-01	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	707914.48	303656.11	0	0	0	0	0	0	0	0	0	0	0	707914.48	0	0	0	0	0	0	0	0	0	0	0	0	131352.71	172303.4	148470.069
8723851424	1	"Freed Kamaiyas Livelihood Development Project"	2008-01-01	2008-01-01	2008-01-01	"European Union"	42000		LIVELIHOOD	DAC	160	"Other Social Infrastructure and Services"	On-Going	1266303.57	935342.1	0	0	0	0	0	0	0	0	1266303.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567385.7	367956.4	0
8723851425	1	"Access for Opportunities (improved socio-economic opportunities for marginalized communities)CTR - 118644"	2007-01-02	2007-01-02	2007-01-02	"European Union"	42000		LIVELIHOOD	DAC	160	"Other Social Infrastructure and Services"	Completed	1219219.66	965261.88	0	0	0	0	0	0	0	1219219.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785691.55	179570.33	78674.505
8723851427	1	"UNIDO Technical Assistance to EC-Nepal WTO Assistance Programme"	2008-01-01	2008-01-01	2008-01-01	"European Union"	42000		COMMERCE	DAC	250	"Business and Other Services"	On-Going	2532607.14	1414624.04	0	0	0	0	0	0	0	0	2532607.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859707.75	554916.29	0
8723851428	1	"PRISM - Poverty Reduction of Informal workers in Solid waste Management sector (CTR - 236672)"	2011-05-01	2011-05-01	2011-05-01	"European Union"	42000		LABOUR	DAC	160	"Other Social Infrastructure and Services"	On-Going	1925355.45	561277.48	0	0	0	0	0	0	0	0	0	0	0	1925355.45	0	0	0	0	0	0	0	0	0	0	0	0	561277.48	0	269620.523
8723851429	1	"Skill development and employment for the informal sector in Nepal"	2011-01-01	2011-01-01	2011-01-01	"European Union"	42000		LABOUR	DAC	160	"Other Social Infrastructure and Services"	On-Going	2191892.65	1185551.85	0	0	0	0	0	0	0	0	0	0	2191892.65	0	0	0	0	0	0	0	0	0	0	0	0	0	481076.38	704475.47	0
8723851430	1	"Establishment and operation of a safe birthing/new born care (SBNBCC) centre and providing outreach mother and child health services in Goljung Village of Rasuwa District (CTR 161797)"	2009-01-01	2009-01-01	2009-01-01	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	300930.66	164226.02	0	0	0	0	0	0	0	0	300930.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94752.6	69473.42	0
8723851431	1	"Equal access of Dalit women to health services (CTR 161787)"	2009-01-01	2009-01-01	2009-01-01	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	601861.33	456578.89	0	0	0	0	0	0	0	0	601861.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344398.14	112180.75	0
8723851432	1	"Sustainable Water Supply, Hygiene, and Health Improvements for Highly Vulnerable Communities in Humla District, Mid-Western Nepal(CTR 161789)"	2009-01-15	2009-01-15	2009-01-15	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	710999.85	450520.83	0	0	0	0	0	0	0	0	710999.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450520.83	0	56027.525
8723851434	1	"SWASHTHA - Strengthening Water, Air, Sanitation and Hygiene Treasuring Health"	2008-12-27	2008-12-27	2008-12-27	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	756236.22	450689.99	0	0	0	0	0	0	0	0	756236.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291992.18	158697.81	0
8723851436	1	"Support to Health Workforce through Civil Society Engagement (CTR 229739)"	2011-02-01	2011-02-01	2011-02-01	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	1097544.24	607059.16	0	0	0	0	0	0	0	0	0	0	0	1097544.24	0	0	0	0	0	0	0	0	0	0	0	0	259059.6	347999.56	346074.291
8723851437	1	"Tackling Human Resources for Health (HRH) Crisis in Nepal through Informed Policy Decisions and Actions (CTR 230024)"	2011-01-01	2011-01-01	2011-01-01	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	1169009.41	316357.06	0	0	0	0	0	0	0	0	0	0	1169009.41	0	0	0	0	0	0	0	0	0	0	0	0	0	316357.06	0	566167.824
8723851438	1	"Human Resource for Health mainstreamed in health system, through strengthened advocacy capacity of CSOs (CTR 230000)"	2011-02-07	2011-02-07	2011-02-07	"European Union"	42000		HEALTH	DAC	120	Health	On-Going	1783603.02	1037368.92	0	0	0	0	0	0	0	0	0	0	1783603.02	0	0	0	0	0	0	0	0	0	0	0	0	0	478023.72	559345.2	0
8723851439	1	"Education for vulnerable and marginalized children in Nepal (CTR 216571)"	2010-03-01	2010-03-01	2010-03-01	"European Union"	42000		EDUCATION	DAC	110	Education	On-Going	743167.92	527831.16	0	0	0	0	0	0	0	0	0	0	743167.92	0	0	0	0	0	0	0	0	0	0	0	0	0	275805.84	252025.32	129418.76
8723851440	1	"Access to education for vulnerable and marginalized groups in Karnali (CTR 216469)"	2010-01-01	2010-01-01	2010-01-01	"European Union"	42000		EDUCATION	DAC	110	Education	On-Going	949844.78	184814.81	0	0	0	0	0	0	0	0	0	949844.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184814.81	0	145748.262
8723851442	1	"Enhancing the Capacity of School Aiming to Provide Quality Educational Opportunities for All: Special Focus on Poor and Marginalised Communities in Western Terai Districts (CTR 216441)"	2010-01-01	2010-01-01	2010-01-01	"European Union"	42000		EDUCATION	DAC	110	Education	On-Going	1108152.25	213781.82	0	0	0	0	0	0	0	0	0	1108152.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213781.82	0	146783.805
8723851443	1	"Promoting quality and inclusive education for out of reach children in Nepal"	2010-03-01	2010-03-01	2010-03-01	"European Union"	42000		EDUCATION	DAC	110	Education	On-Going	1040435.09	520295.51	0	0	0	0	0	0	0	0	0	0	1040435.09	0	0	0	0	0	0	0	0	0	0	0	0	0	200729.16	319566.35	0
8723851444	1	"Nepal District Health Programme"				"Kreditanstalt für Wiederaufbau"	DE-2	DEU	HEALTH	DEU	120	Health	On-Going	5105132.7	3270044.31	0	0	0	0	0	0	0	0	5105132.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3076466.81	59380.74	134196.76	0
8723851497	1	"Strengthening participation of CSOs to improve economic and public finance governance in Nepal"				"European Union"	42000		"ECONOMIC REFORM"	DAC	510	"General budget support"	On-Going	552104.89	345794.11	0	0	0	0	0	0	0	0	0	0	0	552104.89	0	0	0	0	0	0	0	0	0	0	0	0	166754.91	179039.2	0
8723851503	1	"Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676"	2011-03-01	2011-03-01	2011-03-01	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	1932367.14	673295.51	0	0	0	0	0	0	0	0	0	0	0	1932367.14	0	0	0	0	0	0	0	0	0	0	0	0	0	673295.51	527280.865
8723851504	1	"Action for sustainable employment through skill enhancement (CTR 250679)"	2011-01-01	2011-01-01	2011-01-01	"European Union"	42000		LABOUR	DAC	160	"Other Social Infrastructure and Services"	On-Going	584504.7	133841.14	0	0	0	0	0	0	0	0	0	0	584504.7	0	0	0	0	0	0	0	0	0	0	0	0	0	133841.14	0	119699.358
8723851505	1	"Raising opportunities for rural incomes"	2011-01-01	2011-01-01	2011-01-01	"European Union"	42000		LABOUR	DAC	160	"Other Social Infrastructure and Services"	On-Going	730630.88	235293.69	0	0	0	0	0	0	0	0	0	0	730630.88	0	0	0	0	0	0	0	0	0	0	0	0	0	235293.69	0	0
8723851506	1	"Alleviate unemployment by upgrading skills (CTR 251023)"	2011-05-09	2011-05-09	2011-05-09	"European Union"	42000		EDUCATION	DAC	110	Education	On-Going	719320.96	177230.9	0	0	0	0	0	0	0	0	0	0	0	719320.96	0	0	0	0	0	0	0	0	0	0	0	0	177230.9	0	226109.032
8723851508	1	"Enhancement of sustainable production of lokta handmade paper in Nepal (CTR 152937)"	2008-12-15	2008-12-15	2008-12-15	"European Union"	42000		INDUSTRY	DAC	321	Industry	On-Hold	1885447.14	497277.19	0	0	0	0	0	0	0	0	1885447.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497277.19	0	0
8723851509	1	"Establishment of a business service centre for women's micro and small enterprises in Nepal (CTR 133415)"	2007-12-19	2007-12-19	2007-12-19	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	Completed	783778.55	667100.28	0	0	0	0	0	0	0	0	783778.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522536.16	144564.12	27744.521
872385165	1	"Detailed Engineering Study for the Upper Seti Hydropower Project"		2010-10-01	2010-12-23	"Asian Development Bank|Ministry of Energy"	46004|12000		ENERGY	DAC	230	"Energy Generation and Supply"	On-Going	3219678.43	1792328.19	0	0	0	0	0	0	0	0	0	0	3219678.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1792328.19	116371
8723851749	1	"Conservation and Sustainable Use of Wetlands in Nepal - CSUWN"	2007-03-12	2008-03-14	2007-03-12	"Global Environment Facility|United Nations Development Programme"	47044|41114		FOREST	DAC	312	Forestry	Completed	564072.62	1626357.72	0	0	0	0	0	0	0	616376.49	0	0	0	3268	-55571.87	0	0	0	0	0	0	0	0	0	245279.28	724569.53	153321	503187.91	0
8723851751	1	"Micro-Enterprise Development Programme (MEDEP) III"	2008-04-01		2008-04-01	"AusAID|Canadian International Development Agency|Himal Power Ltd"	AU-5|CA-1|31000		INDUSTRY	DAC	321	Industry	Completed	8250587.28	10399295.91	0	0	0	0	0	0	0	0	323064.11	3461253.97	0	1222743.02	3243526.18	0	0	0	0	0	0	0	0	1383753.06	0	2867388.51	2904628.16	3243526.18	2506963.788
8723851780	1	"Hill Maize Research Project (HMRP) - Phase IV"	2011-01-31	2011-01-31	2011-01-31	"Swiss Agency for Development and Cooperation|U.S. Agency for International Development"	11000|US-1		AGRICULTURE	DAC	311	Agriculture	On-Going	3636000	2307887.22	0	0	0	0	0	0	0	0	0	0	0	3636000	0	0	0	0	0	0	0	0	0	0	0	491137.38	900000	916749.84	450000
8723851781	1	"District Roads Support Program (DRSP) Phase IV"	2010-07-17	2010-07-17	2006-11-09	"Swiss Agency for Development and Cooperation"	11000	CHE	"LOCAL DEVELOPMENT|ROAD TRANSPORTATION"	CHE	430|210	"Other|Transport and Storage"	On-Going	22249401.28	18813935.98	0	0	0	0	0	0	0	0	0	0	18469928.83	0	3779472.45	4024139.09	0	0	0	0	0	0	0	0	0	6609115.45	3789109.01	8415711.52	5074451.059
8723851787	1	"Urban governance and Development Program:Emerging Town Project"	2011-10-02	2011-10-02	2011-06-30	"International Development Association"	44002		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	24501771.78	5207014.5	0	0	0	0	0	0	0	0	0	0	0	24501771.78	0	0	0	0	0	0	0	0	0	0	0	0	0	5207014.5	5009429
8723851788	1	"Kabeli Transmission Project"	2011-09-21	2011-09-21	2011-06-27	"International Development Association"	44002		ELECTRICITY	DAC	230	"Energy Generation and Supply"	On-Going	36752657.67	2327554.39	0	0	0	0	0	0	0	0	0	0	0	36752657.67	0	0	0	0	0	0	0	0	0	0	0	0	0	2327554.39	3420000
8723851790	1	"Enhanced Vocational Education and Training Project (EVENT)"	2011-08-23	2011-08-23	2011-06-30	"World Bank Trust Funds"	44000		EDUCATION	DAC	110	Education	On-Going	50000000	6151827.45	0	0	0	0	0	0	0	0	0	0	0	50000000	0	0	0	0	0	0	0	0	0	0	0	0	0	6151827.45	0
8723851793	1	"Second Higher Education Project (including JSDF Secondary School Stipend project)"	2007-07-27	2007-07-27	2007-04-30	"International Development Association|World Bank Trust Funds"	44002|44000		EDUCATION	DAC	110	Education	On-Going	35370598.21	36076471.09	0	0	0	0	0	0	0	33319533.06	2051065.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24477889.9	3100064.11	8498517.08	14655122.248
87238588	1	"Energy Access and Efficiency Improvement Project (EAEIP)"	2010-06-04	2010-06-04	2010-03-11	"Asian Development Bank"	46004		ELECTRICITY	DAC	230	"Energy Generation and Supply"	On-Going	73870450.61	10673397.45	0	0	0	0	0	0	0	0	0	0	73870450.61	0	0	0	0	0	0	0	0	0	0	0	0	0	3865228	6808169.45	5409417
8723867182	1	"SASEC Information Highway Project"	2009-07-02	2009-07-02	2009-02-09	"Asian Development Bank"	46004		COMMUNICATIONS	DAC	220	Communications	On-Going	9944874.91	389588.48	0	0	0	0	0	0	0	0	0	9944874.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171865	217723.48	231749
8723867187	1	"Air Transport Capacity Enhancement Project"			2010-05-25	"Asian Development Bank"	46004		"AIR TRANSPORTATION"	DAC	210	"Transport and Storage"	On-Going	81994908.27	2278684.02	0	0	0	0	0	0	0	0	0	0	81994908.27	0	0	0	0	0	0	0	0	0	0	0	0	0	1017779	1260905.02	7247607
8723867188	1	"Emergency Flood Damage Rehabilitation Project"	2009-08-25	2009-11-01	2009-08-03	"Asian Development Bank"	46004		"AGRICULTURE|IRRIGATION|ROAD TRANSPORTATION"	DAC	311|311|210	"Agriculture|Agriculture|Transport and Storage"	On-Going	28287644.21	18487679.13	0	0	0	0	0	0	0	0	0	28287644.21	0	0	0	0	0	0	0	0	0	0	0	0	0	3258400.79	11134927	4094351.34	384134
8723868183	1	"Sustainable Soil Management Program(SSMP), Phase IV"	2011-01-31	2011-01-31	2011-01-31	"Swiss Agency for Development and Cooperation"	11000	CHE	AGRICULTURE	CHE	311	Agriculture	On-Going	7235142.11	3976418.34	0	0	0	0	0	0	0	0	0	0	0	7235142.11	0	0	0	0	0	0	0	0	0	0	0	1259313.22	895555.8	1821549.32	838838.209
8723868184	1	"Avian Influenza Control Project (Human Health Component)"	2007-03-27	2007-03-27	2007-03-09	"International Development Association"	44002		HEALTH	DAC	120	Health	Completed	8644148.77	8496094.97	0	0	0	0	0	0	0	8644148.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6167904.27	612544.29	1715646.41	0
8723868190	1	"Raising Incomes of Small and Medium Farmers Project (RISMFP) - Crops Diversification"	2011-06-14		2011-03-16	"Asian Development Bank"	46004		AGRICULTURE	DAC	311	Agriculture	On-Going	21937469.99	1730640.75	0	0	0	0	0	0	0	0	0	0	21937469.99	0	0	0	0	0	0	0	0	0	0	0	0	0	1898000	-167359.25	762646
8723868191	1	"Development of Community Based Health Insurance in Nepal"	2010-11-04	2010-11-04	2010-11-04	"Korea International Cooperation Agency"	11000	KOR	HEALTH	KOR	120	Health	Completed	1092548.07	1005691.61	0	0	0	0	0	0	0	0	0	0	1092548.07	0	0	0	0	0	0	0	0	0	0	0	0	428104.25	260000	317587.36	35872
8723868192	1	"South Asia Tourism Infrastructure Development Project"	2010-09-03		2010-05-25	"Asian Development Bank|OPEC Fund for International Development"	46004|40000		TOURISM	DAC	332	Tourism	On-Going	1117229.02	731903.52	0	0	0	0	0	0	0	0	0	717941.07	109141.64	208774	81372.31	0	0	0	0	0	0	0	0	0	0	0	0	731903.52	0
8723868193	1	"Road Connectivity Sector I Project"	2006-11-20	2006-11-20	2006-09-11	"Asian Development Bank|OPEC Fund for International Development"	46004|40000		"ROAD TRANSPORTATION"	DAC	210	"Transport and Storage"	On-Going	83276694.35	58496617.82	0	0	0	0	0	0	71724587.97	11552106.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19009877.51	26235874	13250866.31	1179888
8723868197	1	"Sector Program Health and Family Planning"	2008-07-09	2008-07-09	2008-07-09	"Kreditanstalt für Wiederaufbau"	DE-2	DEU	HEALTH	DEU	120	Health	On-Going	16606710.1	8505648.89	0	0	0	0	0	0	0	16606710.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927442.61	2604174.54	2974031.74	468291.02
8723868198	1	"Expansion of Malaria prevention and control to at-risk populations in Nepal 2010-2016"	2010-10-05		2010-10-05	"Global Fund to Fight AIDS Tuberculosis and Malaria"	47045		HEALTH	DAC	120	Health	On-Going	14521669.79	6596545.93	0	0	0	0	0	0	0	0	0	0	14521669.79	0	0	0	0	0	0	0	0	0	0	0	0	6596545.93	0	0	0
8723868201	1	"Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP)"	2007-02-23	2007-07-20	2007-02-23	"Japan Fund for Poverty Reduction"	11000	JPN	AGRICULTURE	JPN	311	Agriculture	Completed	1390701.06	782659.8	0	0	0	0	0	0	0	1390701.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779924	2735.8	0
8723868212	1	"Local Peace Committee"	2008-12-19	2008-12-19	2008-12-15	"Asian Development Bank"	46004		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	4845961.74	0	0	0	0	0	0	0	0	0	4845961.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
